Record Type,Personnum,Last Name,First Name,MI,Shift Date,Start Time,End Date,Duration,Shift Type,Null,Null,Processed Time,Job Code,q,Worked Costs Center,Facility ID
SCHEDIMPORT,50056,Last057,First057,C,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42160,91645,CNMC
SCHEDIMPORT,50056,Last057,First057,C,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42160,42160,CNMC
SCHEDIMPORT,50057,Last058,First058,Z,20230906,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50057,Last058,First058,Z,20230907,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50057,Last058,First058,Z,20230909,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50057,Last058,First058,Z,20230910,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1212,42140,42140,CNMC
SCHEDIMPORT,50058,Last059,First059,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91678,91678,CNMC
SCHEDIMPORT,50058,Last059,First059,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91678,91678,CNMC
SCHEDIMPORT,50058,Last059,First059,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91678,91678,CNMC
SCHEDIMPORT,50058,Last059,First059,,20230912,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91678,91678,CNMC
SCHEDIMPORT,50059,Last060,First060,A,20230906,7:00,19:30,12:30,REG,,,2.02E+11,R2012,42000,42000,CNMC
SCHEDIMPORT,50059,Last060,First060,A,20230907,7:00,19:30,12:30,REG,,,2.02E+11,R2012,42000,42000,CNMC
SCHEDIMPORT,50059,Last060,First060,A,20230909,7:00,19:30,12:30,REG,,,2.02E+11,R2012,42000,42000,CNMC
SCHEDIMPORT,50059,Last060,First060,A,20230910,7:00,19:30,12:30,REG,,,2.02E+11,R2012,42000,42000,CNMC
SCHEDIMPORT,50060,Last061,First061,,20230907,19:00,7:30,12:30,CHG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,50060,Last061,First061,,20230908,19:00,7:30,12:30,CHG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,50060,Last061,First061,,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42130,42130,CNMC
SCHEDIMPORT,50061,Last062,First062,K,20230906,19:00,7:30,12:30,REG,,,2.02E+11,R2126,53025,53025,CNMC
SCHEDIMPORT,50061,Last062,First062,K,20230907,19:00,7:30,12:30,REG,,,2.02E+11,R2126,53025,53025,CNMC
SCHEDIMPORT,50062,Last063,First063,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,R2126,53025,53025,CNMC
SCHEDIMPORT,50062,Last063,First063,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,R2126,53025,53025,CNMC
SCHEDIMPORT,50062,Last063,First063,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,R2126,53025,53025,CNMC
SCHEDIMPORT,50062,Last063,First063,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,R2126,53025,53025,CNMC
SCHEDIMPORT,50063,Last064,First064,A,20230905,0:00,8:00,8:00,PTO,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50063,Last064,First064,A,20230907,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50063,Last064,First064,A,20230909,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50063,Last064,First064,A,20230910,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50064,Last065,First065,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,P7115,42135,42135,CNMC
SCHEDIMPORT,50064,Last065,First065,,20230907,7:00,15:30,8:30,REG,,,2.02E+11,P7115,42135,42135,CNMC
SCHEDIMPORT,50064,Last065,First065,,20230909,23:00,7:30,8:30,REG,,,2.02E+11,P7115,42135,42135,CNMC
SCHEDIMPORT,50064,Last065,First065,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P7115,42135,42135,CNMC
SCHEDIMPORT,50064,Last065,First065,,20230912,7:00,19:30,12:30,REG,,,2.02E+11,P7115,42135,42135,CNMC
SCHEDIMPORT,50065,Last066,First066,,20230905,7:00,15:00,8:00,UNPAID,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50065,Last066,First066,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50065,Last066,First066,,20230907,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50065,Last066,First066,,20230909,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50065,Last066,First066,,20230910,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50065,Last066,First066,,20230911,7:00,15:30,8:30,REG,,,2.02E+11,PC049,91645,91645,CNMC
SCHEDIMPORT,50066,Last067,First067,,20230905,8:00,20:30,12:30,REG,,,2.02E+11,N4500,42150,42150,CNMC
SCHEDIMPORT,50066,Last067,First067,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,N4500,42150,42150,CNMC
SCHEDIMPORT,50066,Last067,First067,,20230907,0:00,8:00,8:00,PTO,,,2.02E+11,N4500,42150,42150,CNMC
SCHEDIMPORT,50066,Last067,First067,,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N4500,42150,42150,CNMC
SCHEDIMPORT,50066,Last067,First067,,20230912,8:00,16:30,8:30,REG,,,2.02E+11,N4500,42150,42150,CNMC
SCHEDIMPORT,50067,Last068,First068,V,20230905,6:00,18:00,12:00,PTO,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50067,Last068,First068,V,20230906,6:00,18:00,12:00,PTO,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50067,Last068,First068,V,20230908,6:00,18:00,12:00,PTO,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50067,Last068,First068,V,20230911,6:00,18:30,12:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50068,Last069,First069,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42125,42125,CNMC
SCHEDIMPORT,50068,Last069,First069,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42125,42125,CNMC
SCHEDIMPORT,50069,Last070,First070,C,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42160,42160,CNMC
SCHEDIMPORT,50069,Last070,First070,C,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42160,42160,CNMC
SCHEDIMPORT,50069,Last070,First070,C,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42160,42160,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230905,7:00,17:30,10:30,REG,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230906,7:00,15:30,8:30,REG,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230907,8:00,8:30,0:30,BREAK,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230907,8:30,17:30,9:00,REG,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230908,7:00,17:30,10:30,REG,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230911,7:00,17:30,10:30,REG,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50070,Last071,First071,L,20230912,7:00,17:30,10:30,REG,,,2.02E+11,N1301,47005,47005,CNMC
SCHEDIMPORT,50071,Last072,First072,E,20230905,8:00,11:00,3:00,Ed-Mtg,,,2.02E+11,N1441,42115,42115,CNMC
SCHEDIMPORT,50071,Last072,First072,E,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42115,42115,CNMC
SCHEDIMPORT,50071,Last072,First072,E,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42115,42115,CNMC
SCHEDIMPORT,50071,Last072,First072,E,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1441,42115,42115,CNMC
SCHEDIMPORT,50071,Last072,First072,E,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1441,42115,42115,CNMC
SCHEDIMPORT,50072,Last073,First073,R,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50072,Last073,First073,R,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50072,Last073,First073,R,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50072,Last073,First073,R,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50072,Last073,First073,R,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50073,Last074,First074,P,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50073,Last074,First074,P,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50073,Last074,First074,P,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50074,Last075,First075,S,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50074,Last075,First075,S,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50074,Last075,First075,S,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50074,Last075,First075,S,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42125,42125,CNMC
SCHEDIMPORT,50075,Last076,First076,A,20230907,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42110,42110,CNMC
SCHEDIMPORT,50075,Last076,First076,A,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42110,42110,CNMC
SCHEDIMPORT,50075,Last076,First076,A,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1217,42110,42110,CNMC
SCHEDIMPORT,50076,Last077,First077,A,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50076,Last077,First077,A,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50077,Last078,First078,K,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50077,Last078,First078,K,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50077,Last078,First078,K,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50077,Last078,First078,K,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50078,Last079,First079,D,20230905,9:00,19:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50078,Last079,First079,D,20230906,9:00,19:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50078,Last079,First079,D,20230907,9:00,19:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50078,Last079,First079,D,20230908,9:00,19:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50078,Last079,First079,D,20230911,9:00,19:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50078,Last079,First079,D,20230912,9:00,19:30,10:30,REG,,,2.02E+11,N1227,47010,47010,CNMC
SCHEDIMPORT,50079,Last080,First080,,20230911,7:30,9:30,2:00,Ed-Mtg,,,2.02E+11,T1350,53430,53430,CNMC
SCHEDIMPORT,50080,Last081,First081,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50080,Last081,First081,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50080,Last081,First081,,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1211,42140,42140,CNMC
SCHEDIMPORT,50081,Last082,First082,J,20230909,19:00,7:30,12:30,REG,,,2.02E+11,N1452,42125,42125,CNMC
SCHEDIMPORT,50081,Last082,First082,J,20230910,19:00,7:30,12:30,REG,,,2.02E+11,N1452,42125,42125,CNMC
SCHEDIMPORT,50082,Last083,First083,,20230905,11:00,23:30,12:30,REG,,,2.02E+11,T1350,53430,53430,CNMC
SCHEDIMPORT,50082,Last083,First083,,20230907,11:00,23:30,12:30,REG,,,2.02E+11,T1350,53430,53430,CNMC
SCHEDIMPORT,50082,Last083,First083,,20230908,11:00,23:30,12:30,REG,,,2.02E+11,T1350,53430,53430,CNMC
SCHEDIMPORT,50082,Last083,First083,,20230911,11:00,23:30,12:30,REG,,,2.02E+11,T1350,53430,53430,CNMC
SCHEDIMPORT,50082,Last083,First083,,20230911,9:00,11:00,2:00,Ed-Mtg,,,2.02E+11,T1350,53430,53430,CNMC
SCHEDIMPORT,50082,Last083,First083,,20230912,11:00,23:30,12:30,REG,,,2.02E+11,T1350,53430,53430,CNMC
SCHEDIMPORT,50083,Last084,First084,,20230905,8:00,11:00,3:00,Ed-Mtg,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50083,Last084,First084,,20230906,7:00,11:30,4:30,CHG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50083,Last084,First084,,20230906,11:00,19:30,8:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50083,Last084,First084,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50083,Last084,First084,,20230908,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50083,Last084,First084,,20230910,7:00,19:30,12:30,CHG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50083,Last084,First084,,20230912,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42135,42135,CNMC
SCHEDIMPORT,50084,Last085,First085,,20230905,7:00,15:30,8:30,REG,,,2.02E+11,T2457,47005,47005,CNMC
SCHEDIMPORT,50084,Last085,First085,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,T2457,47005,47005,CNMC
SCHEDIMPORT,50084,Last085,First085,,20230907,7:00,15:30,8:30,REG,,,2.02E+11,T2457,47005,47005,CNMC
SCHEDIMPORT,50084,Last085,First085,,20230908,7:00,15:30,8:30,REG,,,2.02E+11,T2457,47005,47005,CNMC
SCHEDIMPORT,50084,Last085,First085,,20230911,7:00,15:30,8:30,REG,,,2.02E+11,T2457,47005,47005,CNMC
SCHEDIMPORT,50084,Last085,First085,,20230912,7:00,15:30,8:30,REG,,,2.02E+11,T2457,47005,47005,CNMC
SCHEDIMPORT,50085,Last086,First086,,20230905,7:00,15:00,8:00,PTO,,,2.02E+11,N1449,47005,47005,CNMC
SCHEDIMPORT,50085,Last086,First086,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,N1449,47005,47005,CNMC
SCHEDIMPORT,50085,Last086,First086,,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,N1449,47005,47005,CNMC
SCHEDIMPORT,50085,Last086,First086,,20230907,8:00,15:30,7:30,REG,,,2.02E+11,N1449,47005,47005,CNMC
SCHEDIMPORT,50085,Last086,First086,,20230908,7:00,15:30,8:30,REG,,,2.02E+11,N1449,47005,47005,CNMC
SCHEDIMPORT,50085,Last086,First086,,20230911,7:00,15:30,8:30,REG,,,2.02E+11,N1449,47005,47005,CNMC
SCHEDIMPORT,50085,Last086,First086,,20230912,7:00,15:30,8:30,REG,,,2.02E+11,N1449,47005,47005,CNMC
SCHEDIMPORT,50086,Last087,First087,M,20230905,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50086,Last087,First087,M,20230908,8:00,12:30,4:30,Ed-Mtg,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50086,Last087,First087,M,20230909,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50086,Last087,First087,M,20230910,7:00,19:30,12:30,ORIENT,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50086,Last087,First087,M,20230911,8:00,16:30,8:30,ORIENT,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50086,Last087,First087,M,20230912,8:00,16:30,8:30,ORIENT,,,2.02E+11,N1211,42150,42150,CNMC
SCHEDIMPORT,50087,Last088,First088,N,20230908,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,50087,Last088,First088,N,20230911,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,50087,Last088,First088,N,20230912,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,50088,Last089,First089,L,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,50088,Last089,First089,L,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1217,42000,42000,CNMC
SCHEDIMPORT,50089,Last090,First090,M,20230905,7:00,18:30,11:30,REG,,,2.02E+11,N1652,59540,59540,CNMC
SCHEDIMPORT,50089,Last090,First090,M,20230906,7:00,17:30,10:30,REG,,,2.02E+11,N1652,59540,59540,CNMC
SCHEDIMPORT,50089,Last090,First090,M,20230907,7:00,18:30,11:30,REG,,,2.02E+11,N1652,59540,59540,CNMC
SCHEDIMPORT,50089,Last090,First090,M,20230911,7:00,17:30,10:30,REG,,,2.02E+11,N1652,59540,59540,CNMC
SCHEDIMPORT,50089,Last090,First090,M,20230912,7:00,17:30,10:30,REG,,,2.02E+11,N1652,59540,59540,CNMC
SCHEDIMPORT,50090,Last091,First091,L,20230909,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91645,91645,CNMC
SCHEDIMPORT,50090,Last091,First091,L,20230910,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91645,91645,CNMC
SCHEDIMPORT,50091,Last092,First092,,20230906,20:00,8:30,12:30,REG,,,2.02E+11,N1228,58010,58010,CNMC
SCHEDIMPORT,50091,Last092,First092,,20230907,20:00,8:30,12:30,REG,,,2.02E+11,N1228,58010,58010,CNMC
SCHEDIMPORT,50091,Last092,First092,,20230908,20:00,8:30,12:30,REG,,,2.02E+11,N1228,58010,58010,CNMC
SCHEDIMPORT,50092,Last093,First093,R,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50092,Last093,First093,R,20230906,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50092,Last093,First093,R,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50092,Last093,First093,R,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50092,Last093,First093,R,20230911,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50092,Last093,First093,R,20230912,19:00,7:30,12:30,REG,,,2.02E+11,N1232,42145,42145,CNMC
SCHEDIMPORT,50093,Last094,First094,,20230909,7:00,15:30,8:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50094,Last095,First095,,20230906,7:00,19:30,12:30,REG,,,2.02E+11,HSC008,91645,91645,CNMC
SCHEDIMPORT,50094,Last095,First095,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,HSC008,91645,91645,CNMC
SCHEDIMPORT,50094,Last095,First095,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,HSC008,91645,91645,CNMC
SCHEDIMPORT,50094,Last095,First095,,20230910,7:00,19:00,12:00,REG,,,2.02E+11,HSC008,91645,91645,CNMC
SCHEDIMPORT,50095,Last096,First096,,20230905,19:00,7:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50095,Last096,First096,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50095,Last096,First096,,20230907,19:00,7:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50095,Last096,First096,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50095,Last096,First096,,20230912,15:00,19:30,4:30,REG,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50095,Last096,First096,,20230912,7:00,15:30,8:30,Ed-Mtg,,,2.02E+11,T1350,53710,53710,CNMC
SCHEDIMPORT,50096,Last097,First097,B,20230905,11:00,23:30,12:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50096,Last097,First097,B,20230908,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50096,Last097,First097,B,20230912,11:00,23:30,12:30,REG,,,2.02E+11,P5812,42115,42115,CNMC
SCHEDIMPORT,50097,Last098,First098,,20230906,19:00,7:30,12:30,REG,,,2.02E+11,P5611,53430,53430,CNMC
SCHEDIMPORT,50097,Last098,First098,,20230907,23:00,11:30,12:30,REG,,,2.02E+11,P5611,53430,53430,CNMC
SCHEDIMPORT,50097,Last098,First098,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5611,53430,53430,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230905,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230906,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230907,7:00,8:00,1:00,Ed-Mtg,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230907,8:00,8:30,0:30,BREAK,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230907,8:30,15:30,7:00,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230908,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230911,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50098,Last099,First099,,20230912,7:00,15:30,8:30,REG,,,2.02E+11,T2448,47005,47005,CNMC
SCHEDIMPORT,50099,Last100,First100,C,20230909,8:00,16:30,8:30,REG,,,2.02E+11,N1212,47025,47025,CNMC
SCHEDIMPORT,50100,Last101,First101,,20230908,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,50100,Last101,First101,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,50100,Last101,First101,,20230910,19:00,7:30,12:30,REG,,,2.02E+11,P5812,42160,42160,CNMC
SCHEDIMPORT,50101,Last102,First102,E,20230906,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42150,42150,CNMC
SCHEDIMPORT,50101,Last102,First102,E,20230907,7:00,19:30,12:30,REG,,,2.02E+11,P5810,42150,42150,CNMC
SCHEDIMPORT,50101,Last102,First102,E,20230908,7:00,19:30,12:30,REG,,,2.02E+11,P5810,42150,42150,CNMC
SCHEDIMPORT,50101,Last102,First102,E,20230909,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42150,42150,CNMC
SCHEDIMPORT,50101,Last102,First102,E,20230910,7:00,19:30,12:30,REG,,,2.02E+11,P5812,42150,42150,CNMC
SCHEDIMPORT,50101,Last102,First102,E,20230912,7:00,15:30,8:30,REG,,,2.02E+11,P5812,42150,42150,CNMC
SCHEDIMPORT,50102,Last103,First103,A,20230906,19:00,23:00,4:00,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,50102,Last103,First103,A,20230908,19:00,23:00,4:00,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,50102,Last103,First103,A,20230911,19:00,23:00,4:00,REG,,,2.02E+11,A1143,42000,42000,CNMC
SCHEDIMPORT,50103,Last104,First104,,20230909,19:00,7:30,12:30,REG,,,2.02E+11,PC027,91835,91835,CNMC
SCHEDIMPORT,50104,Last105,First105,K,20230905,7:00,19:00,12:00,PTO,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50104,Last105,First105,K,20230911,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42150,42150,CNMC
SCHEDIMPORT,50105,Last106,First106,,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50105,Last106,First106,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50105,Last106,First106,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1212,42000,42000,CNMC
SCHEDIMPORT,50106,Last107,First107,U,20230905,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50106,Last107,First107,U,20230907,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50106,Last107,First107,U,20230909,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50106,Last107,First107,U,20230910,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50106,Last107,First107,U,20230912,7:00,19:30,12:30,REG,,,2.02E+11,P5611,56110,56110,CNMC
SCHEDIMPORT,50107,Last108,First108,A,20230907,7:00,19:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,50107,Last108,First108,A,20230912,11:00,23:30,12:30,REG,,,2.02E+11,N1221,41055,41055,CNMC
SCHEDIMPORT,50108,Last109,First109,R,20230905,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50108,Last109,First109,R,20230908,19:00,7:30,12:30,REG,,,2.02E+11,N1212,42115,42115,CNMC
SCHEDIMPORT,50109,Last110,First110,,20230905,7:00,19:30,12:30,REG,,,2.02E+11,N1211,53430,53430,CNMC
SCHEDIMPORT,50109,Last110,First110,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,N1211,53430,53430,CNMC
SCHEDIMPORT,50109,Last110,First110,,20230910,7:00,19:30,12:30,REG,,,2.02E+11,N1211,53430,53430,CNMC
SCHEDIMPORT,50110,Last111,First111,,20230909,7:00,19:30,12:30,REG,,,2.02E+11,PC062,91685,91685,CNMC
SCHEDIMPORT,50111,Last112,First112,P,20230907,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91645,91645,CNMC
SCHEDIMPORT,50111,Last112,First112,P,20230908,19:00,7:30,12:30,REG,,,2.02E+11,HSC008,91645,91645,CNMC
